"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"44-68-18-18","7b3125d7dcfe482f8fbddcd56ad7af48","lista_residuos",5,,"num_residuoss",2,1,"Indique el número de residuos a reportar para este tipo "
